2023-07-02 22:01:10,438 INFO  Logger.cs: 70 - 
2023-07-03 00:52:29,130 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_joint-1
2023-07-03 00:52:29,131 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-1
2023-07-03 00:52:29,131 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_joint-1
2023-07-03 00:52:29,131 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw-2
2023-07-03 00:52:29,131 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-2
2023-07-03 00:52:29,133 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in B_snake_jaw-2
2023-07-03 00:52:29,133 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_end-1
2023-07-03 00:52:29,133 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_end-1
2023-07-03 00:52:29,133 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_end-1
2023-07-03 00:52:29,134 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw_holder-1
2023-07-03 00:52:29,134 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_jaw_holder-1
2023-07-03 00:52:29,135 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_jaw_holder-1
2023-07-03 00:52:29,135 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_joint-2
2023-07-03 00:52:29,136 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-2
2023-07-03 00:52:29,136 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_joint-2
2023-07-03 00:52:29,387 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-03 00:52:29,393 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-07-03 00:52:29,397 INFO  SwAddin.cs: 344 - Showing property manager
2023-07-03 00:52:39,469 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-07-03 00:52:39,531 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 00:52:50,000 INFO  SwAddin.cs: 294 - Assembly export called for file B_snake_URDF.SLDASM
2023-07-03 00:52:50,000 INFO  SwAddin.cs: 305 - A rebuild is required
2023-07-03 00:52:50,000 INFO  SwAddin.cs: 313 - Saving assembly
2023-07-03 00:52:50,103 INFO  SwAddin.cs: 316 - Opening property manager
2023-07-03 00:52:50,103 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_URDF.SLDASM
2023-07-03 00:52:50,103 INFO  ExportHelperExtension.cs: 1136 - Found 58 in B_snake_URDF.SLDASM
2023-07-03 00:52:50,105 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_URDF.SLDASM
2023-07-03 00:52:50,106 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-03 00:52:50,106 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-07-03 00:52:50,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_jaw-1
2023-07-03 00:52:50,107 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-1
2023-07-03 00:52:50,107 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_jaw-1
2023-07-03 00:52:50,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_mid-1
2023-07-03 00:52:50,108 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_mid-1
2023-07-03 00:52:50,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_mid-1
2023-07-03 00:52:50,109 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_base-1
2023-07-03 00:52:50,110 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_base-1
2023-07-03 00:52:50,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_base-1
2023-07-03 00:52:50,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_joint-1
2023-07-03 00:52:50,111 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-1
2023-07-03 00:52:50,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_joint-1
2023-07-03 00:52:50,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_jaw-2
2023-07-03 00:52:50,112 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-2
2023-07-03 00:52:50,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_jaw-2
2023-07-03 00:52:50,113 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_end-1
2023-07-03 00:52:50,113 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_end-1
2023-07-03 00:52:50,113 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_end-1
2023-07-03 00:52:50,114 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_jaw_holder-1
2023-07-03 00:52:50,134 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_jaw_holder-1
2023-07-03 00:52:50,134 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_jaw_holder-1
2023-07-03 00:52:50,135 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_joint-2
2023-07-03 00:52:50,144 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-2
2023-07-03 00:52:50,145 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_joint-2
2023-07-03 00:52:50,145 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_URDF.SLDASM
2023-07-03 00:52:50,145 INFO  ExportHelperExtension.cs: 1136 - Found 58 in B_snake_URDF.SLDASM
2023-07-03 00:52:50,146 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in B_snake_URDF.SLDASM
2023-07-03 00:52:50,146 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-03 00:52:50,146 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-07-03 00:52:50,147 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw-1
2023-07-03 00:52:50,147 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-1
2023-07-03 00:52:50,147 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in B_snake_jaw-1
2023-07-03 00:52:50,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_mid-1
2023-07-03 00:52:50,148 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_mid-1
2023-07-03 00:52:50,148 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_mid-1
2023-07-03 00:52:50,149 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_base-1
2023-07-03 00:52:50,149 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_base-1
2023-07-03 00:52:50,149 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_base-1
2023-07-03 00:52:50,150 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_joint-1
2023-07-03 00:52:50,150 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-1
2023-07-03 00:52:50,150 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_joint-1
2023-07-03 00:52:50,151 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw-2
2023-07-03 00:52:50,151 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-2
2023-07-03 00:52:50,151 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in B_snake_jaw-2
2023-07-03 00:52:50,151 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_end-1
2023-07-03 00:52:50,152 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_end-1
2023-07-03 00:52:50,152 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_end-1
2023-07-03 00:52:50,152 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw_holder-1
2023-07-03 00:52:50,153 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_jaw_holder-1
2023-07-03 00:52:50,153 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_jaw_holder-1
2023-07-03 00:52:50,153 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_joint-2
2023-07-03 00:52:50,154 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-2
2023-07-03 00:52:50,154 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_joint-2
2023-07-03 00:52:50,184 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-03 00:52:50,186 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-07-03 00:52:50,188 INFO  SwAddin.cs: 344 - Showing property manager
2023-07-03 01:13:15,504 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:14:40,877 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:14:44,380 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:14:51,931 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:17:00,793 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:17:18,772 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:22:19,041 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:22:21,235 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:22:26,960 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:24:18,484 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:24:22,219 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:24:25,973 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:24:52,015 INFO  ExportPropertyManager.cs: 1030 - OnGroupExpand called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:24:52,791 INFO  ExportPropertyManager.cs: 1030 - OnGroupExpand called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:25:30,879 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:25:36,023 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:25:39,994 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:25:44,218 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:29:46,527 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-07-03 01:29:46,579 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-03 01:33:44,018 INFO  SwAddin.cs: 294 - Assembly export called for file B_snake_URDF.SLDASM
2023-07-03 01:33:48,041 INFO  SwAddin.cs: 313 - Saving assembly
2023-07-03 01:33:48,168 INFO  SwAddin.cs: 316 - Opening property manager
2023-07-03 01:33:48,172 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_URDF.SLDASM
2023-07-03 01:33:48,173 INFO  ExportHelperExtension.cs: 1136 - Found 60 in B_snake_URDF.SLDASM
2023-07-03 01:33:48,173 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_URDF.SLDASM
2023-07-03 01:33:48,174 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-03 01:33:48,174 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2023-07-03 01:33:48,174 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_jaw-1
2023-07-03 01:33:48,175 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-1
2023-07-03 01:33:48,175 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_jaw-1
2023-07-03 01:33:48,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_mid-1
2023-07-03 01:33:48,176 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_mid-1
2023-07-03 01:33:48,177 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_mid-1
2023-07-03 01:33:48,177 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_base-1
2023-07-03 01:33:48,178 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_base-1
2023-07-03 01:33:48,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_base-1
2023-07-03 01:33:48,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_joint-1
2023-07-03 01:33:48,179 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-1
2023-07-03 01:33:48,179 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_joint-1
2023-07-03 01:33:48,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_jaw-2
2023-07-03 01:33:48,180 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-2
2023-07-03 01:33:48,181 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_jaw-2
2023-07-03 01:33:48,181 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_end-1
2023-07-03 01:33:48,181 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_end-1
2023-07-03 01:33:48,182 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_end-1
2023-07-03 01:33:48,182 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_jaw_holder-1
2023-07-03 01:33:48,183 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_jaw_holder-1
2023-07-03 01:33:48,184 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_jaw_holder-1
2023-07-03 01:33:48,184 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from B_snake_joint-2
2023-07-03 01:33:48,184 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-2
2023-07-03 01:33:48,185 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in B_snake_joint-2
2023-07-03 01:33:48,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from C15-1
2023-07-03 01:33:48,188 INFO  ExportHelperExtension.cs: 1136 - Found 25 in C15-1
2023-07-03 01:33:48,189 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in C15-1
2023-07-03 01:33:48,189 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_URDF.SLDASM
2023-07-03 01:33:48,190 INFO  ExportHelperExtension.cs: 1136 - Found 60 in B_snake_URDF.SLDASM
2023-07-03 01:33:48,190 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in B_snake_URDF.SLDASM
2023-07-03 01:33:48,190 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-03 01:33:48,191 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2023-07-03 01:33:48,191 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw-1
2023-07-03 01:33:48,191 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-1
2023-07-03 01:33:48,192 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in B_snake_jaw-1
2023-07-03 01:33:48,192 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_mid-1
2023-07-03 01:33:48,192 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_mid-1
2023-07-03 01:33:48,193 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_mid-1
2023-07-03 01:33:48,193 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_base-1
2023-07-03 01:33:48,193 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_base-1
2023-07-03 01:33:48,194 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_base-1
2023-07-03 01:33:48,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_joint-1
2023-07-03 01:33:48,195 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-1
2023-07-03 01:33:48,195 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_joint-1
2023-07-03 01:33:48,195 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw-2
2023-07-03 01:33:48,196 INFO  ExportHelperExtension.cs: 1136 - Found 26 in B_snake_jaw-2
2023-07-03 01:33:48,196 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in B_snake_jaw-2
2023-07-03 01:33:48,196 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_end-1
2023-07-03 01:33:48,197 INFO  ExportHelperExtension.cs: 1136 - Found 28 in B_snake_end-1
2023-07-03 01:33:48,197 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_end-1
2023-07-03 01:33:48,197 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_jaw_holder-1
2023-07-03 01:33:48,198 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_jaw_holder-1
2023-07-03 01:33:48,198 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_jaw_holder-1
2023-07-03 01:33:48,198 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from B_snake_joint-2
2023-07-03 01:33:48,199 INFO  ExportHelperExtension.cs: 1136 - Found 27 in B_snake_joint-2
2023-07-03 01:33:48,199 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in B_snake_joint-2
2023-07-03 01:33:48,200 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from C15-1
2023-07-03 01:33:48,200 INFO  ExportHelperExtension.cs: 1136 - Found 25 in C15-1
2023-07-03 01:33:48,201 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in C15-1
2023-07-03 01:33:48,351 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-03 01:33:48,352 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-07-03 01:33:48,354 INFO  SwAddin.cs: 344 - Showing property manager
2023-07-03 01:33:57,837 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
